zm,rama_id,industria,transable,pot_total
Zona metropolitana de Tepic,6219,"Servicios de ambulancias, de bancos de órganos y otros servicios auxiliares al tratamiento médico",0,0
Zona metropolitana de Tepic,6221,Hospitales generales,0,0
Zona metropolitana de Tepic,6222,Hospitales psiquiátricos y para el tratamiento por adicción,0,
Zona metropolitana de Tepic,6223,Hospitales de otras especialidades médicas,0,0
Zona metropolitana de Tepic,6231,"Residencias con cuidados de enfermeras para enfermos convalecientes, en rehabilitación, incurables y terminales",0,
Zona metropolitana de Tepic,6232,"Residencias para el cuidado de personas con problemas de retardo mental, trastorno mental y adicciones",0,149
Zona metropolitana de Tepic,6233,Asilos y otras residencias para el cuidado de ancianos,0,0
Zona metropolitana de Tepic,6239,Orfanatos y otras residencias de asistencia social,0,0
Zona metropolitana de Tepic,6241,Servicios de orientación y trabajo social,0,367
Zona metropolitana de Tepic,6242,"Servicios comunitarios de alimentación, refugio y emergencia",0,0
Zona metropolitana de Tepic,6243,"Servicios de capacitación para el trabajo para personas desempleadas, subempleadas o con discapacidad",0,0
Zona metropolitana de Tepic,6244,Guarderías,0,69
Zona metropolitana de Tepic,7111,Compañías y grupos de espectáculos artísticos y culturales,0,103
Zona metropolitana de Tepic,7112,Deportistas y equipos deportivos profesionales,0,
Zona metropolitana de Tepic,7113,"Promotores de espectáculos artísticos, culturales, deportivos y similares",0,74
Zona metropolitana de Tepic,7114,"Agentes y representantes de artistas, deportistas y similares",0,0
Zona metropolitana de Tepic,7115,"Artistas, escritores y técnicos independientes",0,0
Zona metropolitana de Tepic,7121,"Museos, sitios históricos, zoológicos y similares",0,
Zona metropolitana de Tepic,7131,Parques con instalaciones recreativas y casas de juegos electrónicos,0,110
Zona metropolitana de Tepic,7132,"Casinos, loterías y otros juegos de azar",0,437
Zona metropolitana de Tepic,7139,Otros servicios recreativos,0,629
Zona metropolitana de Tepic,7211,"Hoteles, moteles y similares",1,1137
Zona metropolitana de Tepic,7212,Campamentos y albergues recreativos,0,0
Zona metropolitana de Tepic,7213,"Pensiones y casas de huéspedes, y departamentos y casas amueblados con servicios de hotelería",0,0
Zona metropolitana de Tepic,7223,Servicios de preparación de alimentos por encargo,0,47
Zona metropolitana de Tepic,7224,"Centros nocturnos, bares, cantinas y similares",0,562
Zona metropolitana de Tepic,7225,Servicios de preparación de alimentos y bebidas alcohólicas y no alcohólicas,1,14731
Zona metropolitana de Tepic,8111,Reparación y mantenimiento de automóviles y camiones,0,3131
Zona metropolitana de Tepic,8112,Reparación y mantenimiento de equipo electrónico y de equipo de precisión,0,371
Zona metropolitana de Tepic,8113,"Reparación y mantenimiento de maquinaria y equipo agropecuario, industrial, comercial y de servicios",0,174
Zona metropolitana de Tepic,8114,Reparación y mantenimiento de artículos para el hogar y personales,0,908
Zona metropolitana de Tepic,8121,"Salones y clínicas de belleza, baños públicos y bolerías",0,2403
Zona metropolitana de Tepic,8122,Lavanderías y tintorerías ,0,596
Zona metropolitana de Tepic,8123,Servicios funerarios y administración de cementerios ,0,373
Zona metropolitana de Tepic,8124,Estacionamientos y pensiones para vehículos automotores ,0,258
Zona metropolitana de Tepic,8129,Servicios de revelado e impresión de fotografías y otros servicios personales ,0,107
Zona metropolitana de Tepic,8131,"Asociaciones y organizaciones comerciales, laborales, profesionales y recreativas ",0,426
Zona metropolitana de Tepic,8132,"Asociaciones y organizaciones religiosas, políticas y civiles ",0,414
Zona metropolitana de Monterrey,1125,Acuicultura,1,0
Zona metropolitana de Monterrey,1141,Pesca,1,
Zona metropolitana de Monterrey,1151,Servicios relacionados con la agricultura,0,0
Zona metropolitana de Monterrey,1152,Servicios relacionados con la cría y explotación de animales,0,0
Zona metropolitana de Monterrey,1153,Servicios relacionados con el aprovechamiento forestal,0,
Zona metropolitana de Monterrey,2111,Extracción de petróleo y gas,0,
Zona metropolitana de Monterrey,2121,Minería de carbón mineral,1,0
Zona metropolitana de Monterrey,2122,Minería de minerales metálicos,1,0
Zona metropolitana de Monterrey,2123,Minería de minerales no metálicos,1,0
Zona metropolitana de Monterrey,2131,Servicios relacionados con la minería,0,
Zona metropolitana de Monterrey,2211,"Generación, transmisión, distribución y comercialización de energía eléctrica",0,0
Zona metropolitana de Monterrey,2212,Suministro de gas natural por ductos al consumidor final,0,0
Zona metropolitana de Monterrey,2213,"Captación, tratamiento y suministro de agua",0,0
Zona metropolitana de Monterrey,2361,Edificación residencial,0,12807
Zona metropolitana de Monterrey,2362,Edificación no residencial,0,14425
Zona metropolitana de Monterrey,2371,"Construcción de obras para el suministro de agua, petróleo, gas, energía eléctrica y telecomunicaciones",0,2275
Zona metropolitana de Monterrey,2372,División de terrenos y construcción de obras de urbanización,0,1883
Zona metropolitana de Monterrey,2373,Construcción de vías de comunicación,0,565
Zona metropolitana de Monterrey,2379,Otras construcciones de ingeniería civil,0,0
Zona metropolitana de Monterrey,2381,"Cimentaciones, montaje de estructuras prefabricadas y trabajos en exteriores",0,5577
Zona metropolitana de Monterrey,2382,Instalaciones y equipamiento en construcciones,0,4528
Zona metropolitana de Monterrey,2383,Trabajos de acabados en edificaciones,0,816
Zona metropolitana de Monterrey,2389,Otros trabajos especializados para la construcción,0,830
Zona metropolitana de Monterrey,3111,Elaboración de alimentos balanceados para animales,1,510
Zona metropolitana de Monterrey,3112,Molienda de granos y de semillas y obtención de aceites y grasas,1,3591
Zona metropolitana de Monterrey,3113,"Elaboración de azúcares, chocolates, dulces y similares",1,3967
Zona metropolitana de Monterrey,3114,"Conservación de frutas, verduras, guisos y otros alimentos preparados",1,1392
Zona metropolitana de Monterrey,3115,Elaboración de productos lácteos,1,3328
Zona metropolitana de Monterrey,3116,"Matanza, empacado y procesamiento de carne de ganado, aves y otros animales comestibles",1,9674
Zona metropolitana de Monterrey,3117,Preparación y envasado de pescados y mariscos,1,
Zona metropolitana de Monterrey,3118,Elaboración de productos de panadería y tortillas,1,20901
Zona metropolitana de Monterrey,3119,Otras industrias alimentarias,1,9738
Zona metropolitana de Monterrey,3121,Industria de las bebidas,1,4750
Zona metropolitana de Monterrey,3122,Industria del tabaco,1,0
Zona metropolitana de Monterrey,3131,"Preparación e hilado de fibras textiles, y fabricación de hilos",1,0
Zona metropolitana de Monterrey,3132,Fabricación de telas,1,0
Zona metropolitana de Monterrey,3133,Acabado de productos textiles y fabricación de telas recubiertas,1,0
Zona metropolitana de Monterrey,3141,"Confección de alfombras, blancos y similares",1,98
Zona metropolitana de Monterrey,3149,"Fabricación de otros productos textiles, excepto prendas de vestir",1,569
Zona metropolitana de Monterrey,3151,Fabricación de prendas de vestir de tejido de punto,1,0
Zona metropolitana de Monterrey,3152,Confección de prendas de vestir,1,3208
Zona metropolitana de Monterrey,3159,Confección de accesorios de vestir y otras prendas de vestir no clasificados en otra parte,1,0
Zona metropolitana de Monterrey,3161,Curtido y acabado de cuero y piel,1,0
Zona metropolitana de Monterrey,3162,Fabricación de calzado,1,0
Zona metropolitana de Monterrey,3169,"Fabricación de otros productos de cuero, piel y materiales sucedáneos",1,0
Zona metropolitana de Monterrey,3211,Aserrado y conservación de la madera,1,0
Zona metropolitana de Monterrey,3212,Fabricación de laminados y aglutinados de madera,1,0
Zona metropolitana de Monterrey,3219,Fabricación de otros productos de madera,1,3171
Zona metropolitana de Monterrey,3221,"Fabricación de pulpa, papel y cartón",1,3836
Zona metropolitana de Monterrey,3222,Fabricación de productos de cartón y papel,1,15458
Zona metropolitana de Monterrey,3231,Impresión e industrias conexas,1,8952
Zona metropolitana de Monterrey,3241,Fabricación de productos derivados del petróleo y del carbón,1,1739
Zona metropolitana de Monterrey,3251,Fabricación de productos químicos básicos,1,5963
Zona metropolitana de Monterrey,3252,"Fabricación de resinas y hules sintéticos, y fibras químicas",1,366
Zona metropolitana de Monterrey,3253,"Fabricación de fertilizantes, plaguicidas y otros agroquímicos",1,0
Zona metropolitana de Monterrey,3254,Fabricación de productos farmacéuticos,1,1279
Zona metropolitana de Monterrey,3255,"Fabricación de pinturas, recubrimientos y adhesivos",1,3428
Zona metropolitana de Monterrey,3256,"Fabricación de jabones, limpiadores y preparaciones de tocador",1,2864
Zona metropolitana de Monterrey,3259,Fabricación de otros productos químicos,1,1612
Zona metropolitana de Monterrey,3261,Fabricación de productos de plástico,1,37139
Zona metropolitana de Monterrey,3262,Fabricación de productos de hule,1,3461
Zona metropolitana de Monterrey,3271,Fabricación de productos a base de arcillas y minerales refractarios,1,7832
Zona metropolitana de Monterrey,3272,Fabricación de vidrio y productos de vidrio,1,5232
Zona metropolitana de Monterrey,3273,"Fabricación de cemento, concreto y sus productos",1,3334
Zona metropolitana de Monterrey,3274,"Fabricación de cal, yeso y productos de yeso",1,462
Zona metropolitana de Monterrey,3279,Fabricación de otros productos a base de minerales no metálicos,1,1612
Zona metropolitana de Monterrey,3311,Industria básica del hierro y del acero,1,0
Zona metropolitana de Monterrey,3312,Fabricación de productos de hierro y acero,1,24879
Zona metropolitana de Monterrey,3313,Industria básica del aluminio,1,4514
Zona metropolitana de Monterrey,3314,"Industrias de metales no ferrosos, excepto aluminio",1,434
Zona metropolitana de Monterrey,3315,Moldeo por fundición de piezas metálicas,1,3616
Zona metropolitana de Monterrey,3321,Fabricación de productos metálicos forjados y troquelados,1,4392
Zona metropolitana de Monterrey,3322,Fabricación de herramientas de mano sin motor y utensilios de cocina metálicos,1,744
Zona metropolitana de Monterrey,3323,Fabricación de estructuras metálicas y productos de herrería,1,12266
Zona metropolitana de Monterrey,3324,"Fabricación de calderas, tanques y envases metálicos",1,6046
Zona metropolitana de Monterrey,3325,Fabricación de herrajes y cerraduras,1,121
Zona metropolitana de Monterrey,3326,"Fabricación de alambre, productos de alambre y resortes",1,1720
Zona metropolitana de Monterrey,3327,Maquinado de piezas y fabricación de tornillos,1,14994
Zona metropolitana de Monterrey,3328,Recubrimientos y terminados metálicos,1,7570
Zona metropolitana de Monterrey,3329,Fabricación de otros productos metálicos,1,10231
Zona metropolitana de Monterrey,3331,"Fabricación de maquinaria y equipo agropecuario, para la construcción y para la industria extractiva",1,3655
Zona metropolitana de Monterrey,3332,"Fabricación de maquinaria y equipo para las industrias manufactureras, excepto la metalmecánica",1,2032
Zona metropolitana de Monterrey,3333,Fabricación de maquinaria y equipo para el comercio y los servicios,1,430
Zona metropolitana de Monterrey,3334,"Fabricación de equipo de aire acondicionado, calefacción, y de refrigeración industrial y comercial",1,24766
Zona metropolitana de Monterrey,3335,Fabricación de maquinaria y equipo para la industria metalmecánica,1,846
Zona metropolitana de Monterrey,3336,"Fabricación de motores de combustión interna, turbinas y transmisiones",1,0
Zona metropolitana de Monterrey,3339,Fabricación de otra maquinaria y equipo para la industria en general,1,8392
Zona metropolitana de Monterrey,3341,Fabricación de computadoras y equipo periférico,1,0
Zona metropolitana de Monterrey,3342,Fabricación de equipo de comunicación,1,5152
Zona metropolitana de Monterrey,3343,Fabricación de equipo de audio y de video,1,0
Zona metropolitana de Monterrey,3344,Fabricación de componentes electrónicos,1,7038
Zona metropolitana de Monterrey,3345,"Fabricación de instrumentos de medición, control, navegación, y equipo médico electrónico",1,0
Zona metropolitana de Monterrey,3346,Fabricación y reproducción de medios magnéticos y ópticos,1,
Zona metropolitana de Monterrey,3351,Fabricación de accesorios de iluminación,1,918
Zona metropolitana de Monterrey,3352,Fabricación de aparatos eléctricos de uso doméstico,1,8227
Zona metropolitana de Monterrey,3353,Fabricación de equipo de generación y distribución de energía eléctrica,1,19402
Zona metropolitana de Monterrey,3359,Fabricación de otros equipos y accesorios eléctricos,1,5846
Zona metropolitana de Monterrey,3361,Fabricación de automóviles y camiones,1,0
Zona metropolitana de Monterrey,3362,Fabricación de carrocerías y remolques,1,2544
Zona metropolitana de Monterrey,3363,Fabricación de partes para vehículos automotores,1,60876
Zona metropolitana de Monterrey,3364,Fabricación de equipo aeroespacial,1,0
Zona metropolitana de Monterrey,3365,Fabricación de equipo ferroviario,1,0
Zona metropolitana de Monterrey,3366,Fabricación de embarcaciones,1,0
Zona metropolitana de Monterrey,3369,Fabricación de otro equipo de transporte,1,0
Zona metropolitana de Monterrey,3371,"Fabricación de muebles, excepto de oficina y estantería",1,7660
Zona metropolitana de Monterrey,3372,Fabricación de muebles de oficina y estantería,1,1457
Zona metropolitana de Monterrey,3379,"Fabricación de colchones, persianas y cortineros",1,408
Zona metropolitana de Monterrey,3391,"Fabricación de equipo no electrónico y material desechable de uso médico, dental y para laboratorio, y artículos oftálmicos",1,1805
Zona metropolitana de Monterrey,3399,Otras industrias manufactureras,1,8146
